Time,A,B,C,Temperature,C0,Catalyst,pH,Pressure,RPM
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.0,8.0,10,500
100.0,0.021694545289629653,0.09373504243076983,0.8290148567240448,343.3333333333333,0.9444444444444444,1.0,8.0,10,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,1,100
100.0,0.06402731452588387,0.17022322842035537,0.7101939014982053,343.3333333333333,0.9444444444444444,1.25,6.0,1,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,1,300
100.0,0.02142606232573808,0.09321394359982348,0.8298044385188825,343.3333333333333,0.9444444444444444,1.25,6.0,1,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,1,500
100.0,0.018816129340828554,0.0881347950812061,0.8374935200224096,343.3333333333333,0.9444444444444444,1.25,6.0,1,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,5,100
100.0,0.061757349504341655,0.1664635975999804,0.7162234973401228,343.3333333333333,0.9444444444444444,1.25,6.0,5,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,5,300
100.0,0.021018520696267383,0.09242241080016388,0.831003512948013,343.3333333333333,0.9444444444444444,1.25,6.0,5,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,5,500
100.0,0.01861207672480257,0.08773678399240173,0.8380955837272404,343.3333333333333,0.9444444444444444,1.25,6.0,5,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,10,100
100.0,0.059080335233318224,0.16197585659449595,0.7233882526166304,343.3333333333333,0.9444444444444444,1.25,6.0,10,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,10,300
100.0,0.020560010757559505,0.09153114216750201,0.8323532915193831,343.3333333333333,0.9444444444444444,1.25,6.0,10,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,6.0,10,500
100.0,0.01838677037918579,0.08729719019202002,0.8387604838732385,343.3333333333333,0.9444444444444444,1.25,6.0,10,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,1,100
100.0,0.05329963229750415,0.1520883533737639,0.7390564587731762,343.3333333333333,0.9444444444444444,1.25,7.0,1,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,1,300
100.0,0.019653615657217193,0.08976707847888575,0.8350237503083408,343.3333333333333,0.9444444444444444,1.25,7.0,1,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,1,500
100.0,0.01795655721518253,0.08645745893846334,0.8400304282907989,343.3333333333333,0.9444444444444444,1.25,7.0,1,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,5,100
100.0,0.051388856551342676,0.14876182325182066,0.7442937646412809,343.3333333333333,0.9444444444444444,1.25,7.0,5,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,5,300
100.0,0.01937978605951848,0.08923360952489094,0.8358310488600355,343.3333333333333,0.9444444444444444,1.25,7.0,5,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,5,500
100.0,0.017831146858092967,0.08621259191533333,0.8404007056710181,343.3333333333333,0.9444444444444444,1.25,7.0,5,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,10,100
100.0,0.049145607452855275,0.14482017304265551,0.7504786639489338,343.3333333333333,0.9444444444444444,1.25,7.0,10,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,10,300
100.0,0.019075030513804946,0.08863962266311748,0.8367297912675219,343.3333333333333,0.9444444444444444,1.25,7.0,10,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,7.0,10,500
100.0,0.017694451151085987,0.08594565429597616,0.8408043389973825,343.3333333333333,0.9444444444444444,1.25,7.0,10,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,1,100
100.0,0.06402731452588387,0.17022322842035537,0.7101939014982053,343.3333333333333,0.9444444444444444,1.25,8.0,1,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,1,300
100.0,0.02142606232573808,0.09321394359982348,0.8298044385188825,343.3333333333333,0.9444444444444444,1.25,8.0,1,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,1,500
100.0,0.018816129340828554,0.0881347950812061,0.8374935200224096,343.3333333333333,0.9444444444444444,1.25,8.0,1,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,5,100
100.0,0.061757349504341655,0.1664635975999804,0.7162234973401228,343.3333333333333,0.9444444444444444,1.25,8.0,5,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,5,300
100.0,0.021018520696267383,0.09242241080016388,0.831003512948013,343.3333333333333,0.9444444444444444,1.25,8.0,5,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,5,500
100.0,0.01861207672480257,0.08773678399240173,0.8380955837272404,343.3333333333333,0.9444444444444444,1.25,8.0,5,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,10,100
100.0,0.059080335233318224,0.16197585659449595,0.7233882526166304,343.3333333333333,0.9444444444444444,1.25,8.0,10,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,10,300
100.0,0.020560010757559505,0.09153114216750201,0.8323532915193831,343.3333333333333,0.9444444444444444,1.25,8.0,10,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.25,8.0,10,500
100.0,0.01838677037918579,0.08729719019202002,0.8387604838732385,343.3333333333333,0.9444444444444444,1.25,8.0,10,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,1,100
100.0,0.04580250410572347,0.13887437023287116,0.75976757010585,343.3333333333333,0.9444444444444444,1.5,6.0,1,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,1,300
100.0,0.018654952686286964,0.08782042423857182,0.8379690675195858,343.3333333333333,0.9444444444444444,1.5,6.0,1,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,1,500
100.0,0.017511637523169647,0.0855886010961492,0.8413442058251245,343.3333333333333,0.9444444444444444,1.5,6.0,1,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,5,100
100.0,0.044170951602516974,0.13594206718293153,0.7643314256589961,343.3333333333333,0.9444444444444444,1.5,6.0,5,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,5,300
100.0,0.018465004916968626,0.08744984782121283,0.8385295917062634,343.3333333333333,0.9444444444444444,1.5,6.0,5,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,5,500
100.0,0.017431394566527963,0.08543185823268469,0.8415811916452316,343.3333333333333,0.9444444444444444,1.5,6.0,5,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,10,100
100.0,0.042263598408284114,0.1324891951546652,0.7696916508814949,343.3333333333333,0.9444444444444444,1.5,6.0,10,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,10,300
100.0,0.018255675253235334,0.08704135264752387,0.8391474165436847,343.3333333333333,0.9444444444444444,1.5,6.0,10,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,6.0,10,500
100.0,0.01734494864588867,0.08526298700198848,0.8418365087965676,343.3333333333333,0.9444444444444444,1.5,6.0,10,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,1,100
100.0,0.03821254498238053,0.12506894443662817,0.7811629550254359,343.3333333333333,0.9444444444444444,1.5,7.0,1,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,1,300
100.0,0.017857377140746637,0.08626380994652005,0.8403232573571777,343.3333333333333,0.9444444444444444,1.5,7.0,1,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,1,500
100.0,0.017187178125400864,0.08495475906525352,0.8423025072537894,343.3333333333333,0.9444444444444444,1.5,7.0,1,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,5,100
100.0,0.036895768848500085,0.12263239851553048,0.7849162770804138,343.3333333333333,0.9444444444444444,1.5,7.0,5,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,5,300
100.0,0.017741692459679756,0.08603791053246387,0.8406648414523005,343.3333333333333,0.9444444444444444,1.5,7.0,5,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,5,500
100.0,0.017143301209532988,0.084869031328474,0.8424321119064372,343.3333333333333,0.9444444444444444,1.5,7.0,5,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,10,100
100.0,0.035365374649726944,0.11978588644977514,0.789293183344942,343.3333333333333,0.9444444444444444,1.5,7.0,10,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,10,300
100.0,0.017615865247033263,0.08579217645664698,0.841036402740764,343.3333333333333,0.9444444444444444,1.5,7.0,10,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,7.0,10,500
100.0,0.017096762082017953,0.08477810114703195,0.842569581215394,343.3333333333333,0.9444444444444444,1.5,7.0,10,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,1,100
100.0,0.04580250410572347,0.13887437023287116,0.75976757010585,343.3333333333333,0.9444444444444444,1.5,8.0,1,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,1,300
100.0,0.018654952686286964,0.08782042423857182,0.8379690675195858,343.3333333333333,0.9444444444444444,1.5,8.0,1,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,1,500
100.0,0.017511637523169647,0.0855886010961492,0.8413442058251245,343.3333333333333,0.9444444444444444,1.5,8.0,1,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,5,100
100.0,0.044170951602516974,0.13594206718293153,0.7643314256589961,343.3333333333333,0.9444444444444444,1.5,8.0,5,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,5,300
100.0,0.018465004916968626,0.08744984782121283,0.8385295917062634,343.3333333333333,0.9444444444444444,1.5,8.0,5,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,5,500
100.0,0.017431394566527963,0.08543185823268469,0.8415811916452316,343.3333333333333,0.9444444444444444,1.5,8.0,5,500
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,10,100
100.0,0.042263598408284114,0.1324891951546652,0.7696916508814949,343.3333333333333,0.9444444444444444,1.5,8.0,10,100
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,10,300
100.0,0.018255675253235334,0.08704135264752387,0.8391474165436847,343.3333333333333,0.9444444444444444,1.5,8.0,10,300
0.0,0.9444444444444444,0.0,0.0,343.3333333333333,0.9444444444444444,1.5,8.0,10,500
100.0,0.01734494864588867,0.08526298700198848,0.8418365087965676,343.3333333333333,0.9444444444444444,1.5,8.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,1,100
100.0,0.3097419992503403,0.43035433305974197,0.4265703343565846,343.3333333333333,1.1666666666666665,0.5,6.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,1,300
100.0,0.11966460841163669,0.27158237482487557,0.7754196834301537,343.3333333333333,1.1666666666666665,0.5,6.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,1,500
100.0,0.08960569433249886,0.2272219084184261,0.8498390639157406,343.3333333333333,1.1666666666666665,0.5,6.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,5,100
100.0,0.3028892797827044,0.4276137705517355,0.43616361633222667,343.3333333333333,1.1666666666666665,0.5,6.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,5,300
100.0,0.11574246618912597,0.2661367066633169,0.7847874938142246,343.3333333333333,1.1666666666666665,0.5,6.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,5,500
100.0,0.08648196006064927,0.22226396775377497,0.857920738852242,343.3333333333333,1.1666666666666665,0.5,6.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,10,100
100.0,0.2945934747193642,0.4240491886262698,0.44802400332103226,343.3333333333333,1.1666666666666665,0.5,6.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,10,300
100.0,0.11107707773426773,0.2595260467265736,0.7960635422058252,343.3333333333333,1.1666666666666665,0.5,6.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,6.0,10,500
100.0,0.08278780311327041,0.21631628468680658,0.8675625788665889,343.3333333333333,1.1666666666666665,0.5,6.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,1,100
100.0,0.27578623185900664,0.4149306029241764,0.47594983188348394,343.3333333333333,1.1666666666666665,0.5,7.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,1,300
100.0,0.10083808871943503,0.24450771226564214,0.8213208656815897,343.3333333333333,1.1666666666666665,0.5,7.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,1,500
100.0,0.07476856822837823,0.20309243223327145,0.8888056662050169,343.3333333333333,1.1666666666666665,0.5,7.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,5,100
100.0,0.2692647797288207,0.41142056600416266,0.4859813209336831,343.3333333333333,1.1666666666666665,0.5,7.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,5,300
100.0,0.09739814314647463,0.2393040791964397,0.8299644443237527,343.3333333333333,1.1666666666666665,0.5,7.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,5,500
100.0,0.07210374367261223,0.19860415893828448,0.89595876405577,343.3333333333333,1.1666666666666665,0.5,7.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,10,100
100.0,0.2613880865251286,0.4069336337079637,0.49834494643357363,343.3333333333333,1.1666666666666665,0.5,7.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,10,300
100.0,0.09331999325366835,0.2330318710329567,0.840314802380042,343.3333333333333,1.1666666666666665,0.5,7.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,7.0,10,500
100.0,0.0689652304330815,0.19325867395399238,0.9044427622795922,343.3333333333333,1.1666666666666665,0.5,7.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,1,100
100.0,0.3097419992503403,0.43035433305974197,0.4265703343565846,343.3333333333333,1.1666666666666665,0.5,8.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,1,300
100.0,0.11966460841163669,0.27158237482487557,0.7754196834301537,343.3333333333333,1.1666666666666665,0.5,8.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,1,500
100.0,0.08960569433249886,0.2272219084184261,0.8498390639157406,343.3333333333333,1.1666666666666665,0.5,8.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,5,100
100.0,0.3028892797827044,0.4276137705517355,0.43616361633222667,343.3333333333333,1.1666666666666665,0.5,8.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,5,300
100.0,0.11574246618912597,0.2661367066633169,0.7847874938142246,343.3333333333333,1.1666666666666665,0.5,8.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,5,500
100.0,0.08648196006064927,0.22226396775377497,0.857920738852242,343.3333333333333,1.1666666666666665,0.5,8.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,10,100
100.0,0.2945934747193642,0.4240491886262698,0.44802400332103226,343.3333333333333,1.1666666666666665,0.5,8.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,10,300
100.0,0.11107707773426773,0.2595260467265736,0.7960635422058252,343.3333333333333,1.1666666666666665,0.5,8.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.5,8.0,10,500
100.0,0.08278780311327041,0.21631628468680658,0.8675625788665889,343.3333333333333,1.1666666666666665,0.5,8.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,1,100
100.0,0.1839862228416937,0.34695562232744237,0.6357248214975301,343.3333333333333,1.1666666666666665,0.75,6.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,1,300
100.0,0.05793362262492369,0.1739704581267788,0.9347625859149645,343.3333333333333,1.1666666666666665,0.75,6.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,1,500
100.0,0.04294152880839877,0.14657964555876238,0.9771454922995055,343.3333333333333,1.1666666666666665,0.75,6.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,5,100
100.0,0.17874281486397306,0.34174745168321463,0.6461764001194787,343.3333333333333,1.1666666666666665,0.75,6.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,5,300
100.0,0.05586559344856174,0.17027031051343466,0.9405307627046703,343.3333333333333,1.1666666666666665,0.75,6.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,5,500
100.0,0.04150901298658325,0.14389687997142156,0.981260773708662,343.3333333333333,1.1666666666666665,0.75,6.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,10,100
100.0,0.17245695026112223,0.3352948625982363,0.6589148538073082,343.3333333333333,1.1666666666666665,0.75,6.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,10,300
100.0,0.05344630023353006,0.16590895623893664,0.9473114101942007,343.3333333333333,1.1666666666666665,0.75,6.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,6.0,10,500
100.0,0.03984992922877588,0.14077659753779057,0.9860401399001002,343.3333333333333,1.1666666666666665,0.75,6.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,1,100
100.0,0.15846000531506946,0.3200883669368069,0.68811829441479,343.3333333333333,1.1666666666666665,0.75,7.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,1,300
100.0,0.048301176108606826,0.15651931439367775,0.9618461761643825,343.3333333333333,1.1666666666666665,0.75,7.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,1,500
100.0,0.03638777262967322,0.1342213024209081,0.9960575916160849,343.3333333333333,1.1666666666666665,0.75,7.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,5,100
100.0,0.15368989522746976,0.3146357105761641,0.6983410608630325,343.3333333333333,1.1666666666666665,0.75,7.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,5,300
100.0,0.046626546637275924,0.1534305879452635,0.9666095320841274,343.3333333333333,1.1666666666666665,0.75,7.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,5,500
100.0,0.035282396638623155,0.13211637664612647,0.9992678933819171,343.3333333333333,1.1666666666666665,0.75,7.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,10,100
100.0,0.14798664845846043,0.3079322134361348,0.71074780477207,343.3333333333333,1.1666666666666665,0.75,7.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,10,300
100.0,0.044678689251868506,0.14981840629827725,0.9721695711165207,343.3333333333333,1.1666666666666665,0.75,7.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,7.0,10,500
100.0,0.03401137718198472,0.12968916710359635,1.0029661223810855,343.3333333333333,1.1666666666666665,0.75,7.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,1,100
100.0,0.1839862228416937,0.34695562232744237,0.6357248214975301,343.3333333333333,1.1666666666666665,0.75,8.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,1,300
100.0,0.05793362262492369,0.1739704581267788,0.9347625859149645,343.3333333333333,1.1666666666666665,0.75,8.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,1,500
100.0,0.04294152880839877,0.14657964555876238,0.9771454922995055,343.3333333333333,1.1666666666666665,0.75,8.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,5,100
100.0,0.17874281486397306,0.34174745168321463,0.6461764001194787,343.3333333333333,1.1666666666666665,0.75,8.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,5,300
100.0,0.05586559344856174,0.17027031051343466,0.9405307627046703,343.3333333333333,1.1666666666666665,0.75,8.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,5,500
100.0,0.04150901298658325,0.14389687997142156,0.981260773708662,343.3333333333333,1.1666666666666665,0.75,8.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,10,100
100.0,0.17245695026112223,0.3352948625982363,0.6589148538073082,343.3333333333333,1.1666666666666665,0.75,8.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,10,300
100.0,0.05344630023353006,0.16590895623893664,0.9473114101942007,343.3333333333333,1.1666666666666665,0.75,8.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,0.75,8.0,10,500
100.0,0.03984992922877588,0.14077659753779057,0.9860401399001002,343.3333333333333,1.1666666666666665,0.75,8.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,1,100
100.0,0.11710313393150466,0.2680374590060392,0.7815260737291226,343.3333333333333,1.1666666666666665,1.0,6.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,1,300
100.0,0.03522559874228,0.13200806724845812,0.999433000675928,343.3333333333333,1.1666666666666665,1.0,6.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,1,500
100.0,0.02811400546433575,0.11833879020430023,1.0202138709980308,343.3333333333333,1.1666666666666665,1.0,6.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,5,100
100.0,0.11324348444620197,0.2626137785890493,0.7908094036314148,343.3333333333333,1.1666666666666665,1.0,6.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,5,300
100.0,0.03418277015912954,0.1300168885510007,1.002467007956536,343.3333333333333,1.1666666666666665,1.0,6.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,5,500
100.0,0.027497098801963545,0.11714383670495267,1.0220257311597503,343.3333333333333,1.1666666666666665,1.0,6.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,10,100
100.0,0.10865431688709457,0.25603582749341786,0.8019765222861537,343.3333333333333,1.1666666666666665,1.0,6.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,10,300
100.0,0.032985614508324476,0.12772512550497853,1.0059559266533635,343.3333333333333,1.1666666666666665,1.0,6.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,6.0,10,500
100.0,0.026799144859230135,0.11579034788556669,1.024077173921869,343.3333333333333,1.1666666666666665,1.0,6.0,10,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,1,100
100.0,0.09859036531170473,0.24111657772627637,0.8269597236286848,343.3333333333333,1.1666666666666665,1.0,7.0,1,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,1,300
100.0,0.030528418445283877,0.1230023340690574,1.0131359141523248,343.3333333333333,1.1666666666666665,1.0,7.0,1,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,1,500
100.0,0.025404997434322025,0.11308214785182534,1.0281795213805196,343.3333333333333,1.1666666666666665,1.0,7.0,1,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,5,100
100.0,0.09521181963179624,0.23595542406854633,0.8354994229663232,343.3333333333333,1.1666666666666665,1.0,7.0,5,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,5,300
100.0,0.02975700970427096,0.12151469285994008,1.0153949641024553,343.3333333333333,1.1666666666666665,1.0,7.0,5,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,5,500
100.0,0.024979304841540175,0.11225406505328486,1.0294332967718416,343.3333333333333,1.1666666666666665,1.0,7.0,5,500
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,10,100
100.0,0.09120829985082937,0.229740105325383,0.8457182614904534,343.3333333333333,1.1666666666666665,1.0,7.0,10,100
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,10,300
100.0,0.028878836460809847,0.11981842111940921,1.0179694090864475,343.3333333333333,1.1666666666666665,1.0,7.0,10,300
0.0,1.1666666666666665,0.0,0.0,343.3333333333333,1.1666666666666665,1.0,7.0,10,500
100.0,0.02450256761020576,0.11132608930904705,1.0308380097474146,343.3333333333333,1.1666666666666665,1.0,7.0,10,500
